Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Location_0,Location_1,Location_2,Location_3,Location_4,WindGustDir_0,WindGustDir_1,WindGustDir_2,WindGustDir_3,WindGustDir_4,WindDir9am_0,WindDir9am_1,WindDir9am_2,WindDir9am_3,WindDir9am_4,WindDir3pm_0,WindDir3pm_1,WindDir3pm_2,WindDir3pm_3,WindDir3pm_4
117,5,17.5,21.5,3.6,2.6,0.7,48.0,22.0,20.0,67.0,60.0,1023.6,1022.3,7.0,6.0,19.7,20.1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1
118,5,11.9,20.9,0.0,1.4,9.4,22.0,9.0,11.0,79.0,72.0,1019.9,1017.8,2.0,2.0,17.2,20.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
119,5,12.7,20.0,0.0,2.4,8.5,43.0,17.0,30.0,63.0,53.0,1024.7,1023.7,3.0,5.0,16.8,19.2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0
120,6,10.7,19.0,0.4,1.4,3.6,33.0,17.0,19.0,80.0,85.0,1030.9,1028.1,5.0,7.0,15.1,16.1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
121,6,12.3,18.6,11.2,2.6,2.5,28.0,15.0,9.0,92.0,76.0,1028.9,1025.6,6.0,7.0,14.5,18.2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
122,6,13.5,20.1,7.4,1.0,6.9,17.0,11.0,9.0,94.0,76.0,1025.0,1021.2,6.0,5.0,15.8,19.1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
123,6,8.8,20.7,0.0,1.2,5.1,28.0,7.0,11.0,72.0,59.0,1014.2,1011.1,6.0,4.0,14.2,19.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1
124,6,9.2,18.2,0.0,1.8,5.8,48.0,24.0,28.0,70.0,70.0,1022.8,1021.8,2.0,7.0,16.5,17.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
125,6,12.4,16.0,12.2,2.8,0.0,39.0,24.0,13.0,72.0,85.0,1025.2,1023.5,7.0,7.0,15.2,15.6,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
126,6,13.2,17.0,55.8,0.2,0.0,52.0,20.0,28.0,96.0,81.0,1025.3,1023.5,7.0,7.0,13.8,15.7,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
127,6,14.7,19.6,12.0,0.8,0.0,54.0,11.0,15.0,97.0,78.0,1023.6,1020.8,8.0,7.0,16.2,19.2,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0
128,7,9.1,17.3,0.0,1.4,4.7,41.0,19.0,28.0,57.0,58.0,1021.8,1020.1,6.0,7.0,14.1,16.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
129,7,10.7,17.6,3.0,2.6,4.1,48.0,26.0,17.0,66.0,89.0,1026.2,1025.0,4.0,7.0,14.6,13.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
130,7,10.7,16.1,15.2,3.8,5.1,50.0,22.0,22.0,91.0,76.0,1026.5,1024.0,6.0,7.0,11.7,15.2,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
131,7,10.9,17.5,13.6,3.8,5.3,46.0,28.0,31.0,77.0,74.0,1023.4,1021.0,6.0,5.0,14.1,16.4,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
132,7,8.1,18.0,0.0,3.4,8.4,41.0,22.0,30.0,48.0,56.0,1023.6,1023.0,1.0,1.0,14.7,17.2,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
133,9,15.8,23.6,0.6,4.4,2.3,50.0,9.0,33.0,64.0,77.0,1019.3,1014.1,7.0,7.0,18.3,19.5,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0
134,9,12.3,24.3,0.0,3.8,5.2,57.0,26.0,19.0,58.0,78.0,1010.8,1006.6,3.0,7.0,20.5,20.4,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0
135,9,18.1,25.0,3.0,3.0,1.9,39.0,13.0,19.0,88.0,83.0,1011.2,1007.6,8.0,5.0,19.6,21.2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0
136,10,16.0,34.5,0.0,5.8,10.5,44.0,19.0,30.0,30.0,52.0,1011.2,1005.6,0.0,0.0,28.7,26.2,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0
137,10,18.2,31.1,1.4,5.8,10.3,63.0,11.0,44.0,51.0,63.0,1006.7,1008.1,0.0,3.0,25.4,21.2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
138,10,14.7,17.6,3.6,6.8,0.0,37.0,15.0,19.0,94.0,94.0,1018.4,1017.8,8.0,8.0,15.2,15.9,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1
139,10,12.6,20.6,0.0,7.0,9.4,37.0,26.0,22.0,51.0,59.0,1027.0,1024.7,6.0,4.0,17.0,19.1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
140,10,15.6,26.0,0.0,5.0,9.3,63.0,9.0,15.0,71.0,75.0,1015.3,1011.7,3.0,6.0,22.8,23.4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
141,10,17.3,20.8,2.8,4.4,0.6,57.0,9.0,30.0,81.0,91.0,1015.5,1016.2,8.0,8.0,20.5,19.9,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
142,11,19.4,23.8,0.4,5.2,1.5,48.0,17.0,17.0,84.0,75.0,1017.9,1016.9,8.0,8.0,21.8,23.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1
143,11,17.1,25.5,0.0,6.6,3.0,37.0,15.0,24.0,74.0,81.0,1016.1,1016.2,7.0,7.0,21.3,22.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1
144,11,19.2,29.8,0.0,5.2,9.9,52.0,9.0,24.0,61.0,57.0,1008.0,1004.9,1.0,1.0,27.7,28.4,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0
145,12,16.7,23.8,0.4,6.4,9.0,50.0,28.0,30.0,54.0,77.0,1013.8,1013.9,3.0,7.0,20.9,20.3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
146,12,14.0,23.3,5.2,5.2,9.5,46.0,26.0,28.0,62.0,59.0,1019.3,1018.7,2.0,6.0,19.7,21.9,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
147,12,19.1,27.8,0.0,8.0,8.5,69.0,20.0,41.0,67.0,66.0,1014.0,1009.0,3.0,6.0,23.6,24.3,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
148,12,21.0,29.2,0.0,6.2,2.7,59.0,19.0,9.0,73.0,74.0,1011.2,1009.6,7.0,7.0,24.3,25.7,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0
149,12,20.5,28.0,0.0,7.8,1.1,26.0,13.0,17.0,77.0,70.0,1017.7,1016.9,7.0,5.0,24.9,27.2,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1
150,12,21.6,30.6,0.0,8.0,7.9,46.0,20.0,33.0,57.0,67.0,1014.1,1015.7,1.0,6.0,27.0,24.2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1
151,12,24.2,27.4,0.0,8.8,2.0,43.0,22.0,24.0,73.0,83.0,1013.8,1012.4,7.0,8.0,26.2,25.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
152,12,23.7,26.1,0.4,5.6,1.8,48.0,13.0,24.0,88.0,85.0,1015.4,1013.2,8.0,7.0,24.3,24.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
153,12,21.1,25.8,11.0,3.6,1.9,37.0,19.0,24.0,96.0,81.0,1017.6,1017.3,8.0,6.0,22.1,24.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
154,12,20.8,23.0,34.2,4.2,0.0,28.0,13.0,11.0,95.0,96.0,1020.3,1019.8,8.0,8.0,22.2,21.1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
155,1,20.3,25.8,0.0,3.0,1.9,43.0,31.0,24.0,79.0,81.0,1012.0,1012.3,7.0,7.0,24.5,24.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
156,1,20.8,30.5,0.0,6.2,8.3,43.0,4.0,30.0,60.0,68.0,1005.9,1002.8,1.0,5.0,27.5,26.2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0
157,1,21.4,29.5,0.8,4.2,5.8,28.0,15.0,13.0,78.0,78.0,1011.6,1008.8,6.0,6.0,25.3,25.3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
158,1,22.3,28.7,0.0,3.2,9.9,44.0,31.0,22.0,70.0,68.0,1014.8,1014.4,5.0,3.0,26.0,27.7,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
159,1,21.6,28.2,10.8,7.4,8.4,48.0,7.0,19.0,79.0,68.0,1013.7,1012.6,7.0,7.0,26.1,27.1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1
160,2,19.4,27.8,5.8,3.0,3.0,52.0,11.0,15.0,76.0,63.0,1013.6,1012.9,7.0,7.0,24.1,26.9,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
161,2,20.7,26.6,3.8,5.0,2.0,46.0,24.0,17.0,61.0,89.0,1012.5,1011.1,5.0,8.0,25.7,23.3,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
162,2,21.5,27.7,20.0,6.6,7.5,35.0,13.0,17.0,88.0,79.0,1011.3,1009.2,7.0,7.0,24.2,26.5,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
163,2,21.7,29.2,1.2,4.2,8.4,41.0,9.0,26.0,68.0,70.0,1011.0,1009.3,3.0,3.0,27.0,27.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0
164,2,22.4,25.1,8.6,5.6,1.1,30.0,9.0,7.0,94.0,93.0,1013.1,1013.2,7.0,8.0,23.7,24.3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1
165,2,19.5,27.9,1.0,6.4,9.3,28.0,13.0,13.0,90.0,59.0,1021.2,1019.9,5.0,6.0,22.2,27.1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
166,2,20.3,27.6,13.2,6.2,6.2,19.0,9.0,11.0,91.0,65.0,1022.1,1020.5,7.0,4.0,22.5,26.6,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1
167,2,23.2,30.0,0.0,6.6,6.7,57.0,17.0,30.0,67.0,65.0,1007.0,1004.0,5.0,5.0,27.8,29.1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0
168,2,19.8,26.2,0.0,8.0,8.9,52.0,28.0,39.0,56.0,54.0,1018.6,1019.6,1.0,5.0,23.0,25.6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
169,2,18.4,26.9,1.2,7.2,7.5,37.0,20.0,22.0,75.0,60.0,1021.5,1020.4,6.0,4.0,21.6,26.2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
170,2,19.4,25.4,2.0,3.8,2.8,24.0,11.0,19.0,93.0,78.0,1021.3,1019.6,8.0,6.0,20.9,24.2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
171,2,21.3,31.1,0.0,7.4,10.8,48.0,9.0,24.0,60.0,68.0,1013.5,1011.1,5.0,5.0,28.0,29.8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
172,2,19.8,24.0,13.4,8.0,1.1,41.0,22.0,17.0,70.0,69.0,1019.9,1020.1,8.0,8.0,21.6,22.9,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1
173,2,18.8,26.3,1.4,2.0,3.7,44.0,24.0,28.0,77.0,68.0,1023.3,1023.6,7.0,7.0,21.0,24.2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
174,2,18.4,26.5,10.6,4.4,7.0,41.0,22.0,19.0,85.0,61.0,1024.4,1022.6,2.0,2.0,21.1,25.6,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
175,3,21.4,24.5,0.0,4.0,1.0,54.0,17.0,30.0,79.0,92.0,1014.2,1013.2,8.0,8.0,23.2,21.9,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
176,3,18.0,20.9,56.6,8.6,0.0,56.0,28.0,28.0,70.0,79.0,1014.6,1012.8,8.0,8.0,18.8,20.1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
177,3,17.6,24.1,45.2,2.2,0.0,44.0,24.0,11.0,95.0,87.0,1015.7,1014.8,8.0,8.0,19.1,21.4,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0
178,3,18.8,26.9,9.6,1.4,4.7,37.0,13.0,24.0,87.0,67.0,1015.2,1013.2,6.0,6.0,21.8,25.2,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1
179,3,18.3,27.1,1.4,2.4,5.3,41.0,6.0,22.0,76.0,73.0,1013.1,1010.8,6.0,6.0,23.3,25.4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
180,3,21.3,27.2,0.2,1.2,2.3,35.0,9.0,24.0,86.0,72.0,1014.5,1012.8,7.0,7.0,22.8,26.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
181,3,21.2,26.5,0.0,3.6,7.7,39.0,22.0,26.0,63.0,59.0,1018.7,1018.4,5.0,5.0,23.5,25.1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
182,3,18.9,21.8,2.8,7.0,1.2,54.0,28.0,31.0,95.0,71.0,1025.5,1026.1,8.0,8.0,19.0,21.7,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
183,3,17.1,25.6,13.2,2.8,4.2,52.0,26.0,20.0,89.0,54.0,1031.5,1030.1,7.0,7.0,17.7,24.4,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
184,3,17.0,24.8,24.0,4.6,5.7,43.0,17.0,26.0,96.0,58.0,1031.0,1028.5,7.0,4.0,17.5,24.4,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0
185,3,16.4,26.3,0.0,4.0,6.4,48.0,15.0,15.0,81.0,59.0,1022.3,1021.0,7.0,7.0,19.9,22.8,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
186,3,19.3,23.5,0.0,4.6,1.1,37.0,11.0,13.0,81.0,82.0,1017.4,1015.1,8.0,7.0,21.4,22.6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
187,4,17.9,25.5,0.4,6.0,10.7,52.0,17.0,24.0,50.0,48.0,1019.6,1017.0,1.0,1.0,21.6,24.9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
188,4,13.4,25.1,0.0,3.4,10.2,30.0,15.0,19.0,62.0,53.0,1025.0,1023.2,2.0,4.0,22.4,24.1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
189,4,16.0,23.4,10.8,5.0,7.4,37.0,20.0,17.0,80.0,71.0,1026.2,1024.2,6.0,3.0,20.9,22.7,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
190,4,15.5,24.3,6.2,2.2,8.0,28.0,17.0,15.0,87.0,70.0,1026.0,1022.9,7.0,3.0,20.6,23.9,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0
191,4,17.0,23.8,8.6,2.2,5.0,31.0,19.0,13.0,86.0,73.0,1025.0,1022.5,7.0,7.0,20.7,22.7,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0
192,4,17.6,22.1,8.8,3.2,0.8,31.0,11.0,13.0,94.0,93.0,1024.1,1021.2,7.0,7.0,18.7,19.1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
193,4,17.9,27.0,0.0,3.0,1.6,50.0,24.0,22.0,66.0,72.0,1012.5,1011.2,8.0,8.0,23.1,23.9,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1
194,5,15.0,25.0,0.0,2.6,7.8,19.0,7.0,11.0,75.0,54.0,1026.0,1023.2,7.0,1.0,20.8,24.2,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0
195,5,15.5,20.6,8.6,2.8,0.7,20.0,11.0,9.0,96.0,94.0,1022.8,1018.7,8.0,8.0,17.7,19.3,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
196,5,11.5,20.3,0.0,2.4,0.5,35.0,13.0,9.0,71.0,72.0,1019.1,1015.1,7.0,7.0,16.1,18.1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
197,5,9.7,20.1,5.0,2.4,8.7,39.0,9.0,22.0,67.0,52.0,1015.2,1014.0,2.0,6.0,17.2,19.5,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1
198,5,11.6,21.3,0.0,1.8,4.4,35.0,6.0,11.0,77.0,74.0,1019.5,1015.7,7.0,7.0,18.6,18.8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0
199,5,14.6,20.7,0.2,3.6,3.4,39.0,24.0,13.0,65.0,66.0,1020.7,1019.0,7.0,7.0,17.1,18.8,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
200,5,14.8,23.6,0.6,2.4,8.7,39.0,17.0,22.0,67.0,36.0,1004.1,1002.8,3.0,4.0,20.3,21.3,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
201,5,13.6,19.7,6.8,4.8,3.5,59.0,24.0,15.0,81.0,83.0,1013.3,1013.9,7.0,6.0,17.1,17.3,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0
202,5,14.2,21.1,12.8,4.0,4.3,28.0,15.0,9.0,91.0,64.0,1021.0,1018.0,7.0,4.0,15.5,19.4,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1
203,5,13.4,23.2,1.8,0.6,2.8,35.0,13.0,17.0,90.0,63.0,1012.2,1005.0,7.0,7.0,16.7,20.9,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1
204,6,14.4,21.7,0.0,2.4,6.5,43.0,26.0,28.0,58.0,53.0,1016.5,1015.3,6.0,8.0,18.3,21.2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
205,6,14.6,16.2,4.0,3.4,0.0,33.0,19.0,4.0,93.0,93.0,1019.1,1017.5,8.0,8.0,14.9,15.7,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0
206,6,14.1,16.9,59.4,1.6,0.1,43.0,20.0,22.0,92.0,94.0,1019.0,1015.5,8.0,8.0,14.7,14.5,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0
207,6,13.9,20.7,33.4,0.6,5.8,52.0,20.0,28.0,79.0,79.0,1011.8,1008.9,3.0,7.0,16.9,17.9,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
208,6,9.5,17.7,0.0,2.4,4.9,41.0,22.0,26.0,53.0,76.0,1026.7,1026.6,4.0,7.0,15.5,16.3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
209,6,12.8,16.4,4.0,1.8,0.3,33.0,22.0,17.0,91.0,75.0,1032.0,1030.0,7.0,7.0,13.8,16.1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
210,6,6.2,19.7,0.0,1.6,8.1,33.0,13.0,22.0,80.0,63.0,1030.3,1029.6,6.0,3.0,13.9,18.9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
211,6,13.6,17.8,4.4,2.2,2.6,41.0,19.0,28.0,90.0,71.0,1034.3,1031.9,7.0,7.0,15.3,16.6,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1
212,6,13.0,18.1,11.0,1.6,1.2,35.0,19.0,20.0,89.0,61.0,1033.7,1031.4,5.0,7.0,15.1,18.1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
213,6,10.0,21.6,0.0,1.6,3.9,39.0,17.0,6.0,65.0,76.0,1020.9,1017.8,2.0,7.0,16.6,18.2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1
214,7,8.3,12.9,0.0,1.4,0.0,17.0,7.0,11.0,78.0,95.0,1026.5,1024.4,7.0,8.0,11.5,11.7,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
215,7,7.0,18.5,0.0,1.8,6.2,31.0,13.0,15.0,66.0,68.0,1025.6,1022.3,3.0,6.0,15.0,16.6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
216,7,7.3,17.9,0.0,0.8,0.5,48.0,20.0,28.0,56.0,67.0,1019.4,1018.3,7.0,8.0,15.5,16.6,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
217,7,12.8,18.9,4.8,2.4,2.3,50.0,20.0,33.0,85.0,61.0,1023.5,1021.1,7.0,5.0,14.2,18.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
218,7,12.8,19.0,1.6,1.4,6.9,46.0,26.0,15.0,63.0,67.0,1026.1,1024.7,5.0,6.0,15.9,16.2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
219,7,12.2,23.5,0.0,2.4,3.6,37.0,11.0,9.0,48.0,94.0,1018.0,1015.1,5.0,7.0,18.5,14.4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1
220,7,9.6,18.6,0.0,2.2,5.5,30.0,13.0,22.0,63.0,63.0,1029.2,1026.2,7.0,3.0,15.5,17.7,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0
221,7,10.7,18.8,1.4,2.6,5.2,26.0,15.0,15.0,78.0,70.0,1028.4,1025.8,7.0,7.0,15.7,17.0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0
222,7,11.8,19.0,1.4,2.0,5.8,41.0,22.0,30.0,70.0,68.0,1031.1,1030.2,2.0,7.0,16.0,17.1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
223,7,10.2,17.5,42.6,5.0,3.3,35.0,20.0,17.0,74.0,88.0,1033.8,1030.7,7.0,8.0,15.2,16.0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
224,7,14.2,17.9,52.6,5.4,0.1,50.0,20.0,17.0,94.0,85.0,1028.1,1023.0,8.0,8.0,15.9,17.9,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
225,7,17.6,24.4,0.2,1.6,4.4,44.0,24.0,9.0,80.0,87.0,1013.9,1013.9,7.0,5.0,20.6,20.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1
226,8,5.4,20.8,0.0,2.2,10.3,39.0,9.0,26.0,78.0,61.0,1023.6,1020.6,0.0,1.0,14.5,20.2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
227,8,14.4,19.1,6.0,3.4,0.2,43.0,20.0,20.0,75.0,91.0,1020.7,1017.4,8.0,8.0,17.6,17.1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
228,8,3.1,17.6,0.0,2.6,8.8,26.0,13.0,13.0,38.0,40.0,1023.9,1021.5,1.0,7.0,15.0,16.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
229,9,16.8,21.6,0.0,2.6,0.4,35.0,24.0,11.0,89.0,88.0,1023.3,1021.3,8.0,8.0,17.8,18.5,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
230,9,17.2,23.4,16.2,1.8,1.8,59.0,28.0,33.0,92.0,82.0,1019.8,1013.0,8.0,8.0,19.2,21.1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
231,9,9.2,22.7,0.0,1.8,4.2,39.0,24.0,24.0,63.0,70.0,1019.5,1013.6,5.0,7.0,19.3,20.4,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
232,9,13.8,17.1,7.2,1.6,0.0,33.0,19.0,17.0,94.0,90.0,1022.9,1022.0,8.0,8.0,14.3,14.5,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
233,9,14.0,20.7,6.6,0.2,3.0,30.0,15.0,11.0,86.0,76.0,1022.9,1020.0,7.0,6.0,17.1,20.0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1
234,9,16.6,25.3,0.0,3.8,8.3,24.0,11.0,13.0,51.0,74.0,1013.8,1011.0,1.0,6.0,24.0,23.2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
235,10,13.6,19.2,8.0,4.2,0.4,56.0,20.0,17.0,88.0,94.0,1028.4,1025.4,8.0,8.0,16.0,16.0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
236,10,16.2,19.5,128.0,0.2,0.0,61.0,28.0,35.0,93.0,92.0,1021.2,1018.1,8.0,8.0,18.2,18.9,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1
